Date,SPY_ret,SPY_vol_21d,VIX_level,TLT_ret,GLD_ret,UUP_ret,curve_slope_10y2y,corr_60d_SPY_TLT,hmm_state,hmm_regime
2015-04-20,0.00913707054535351,0.11002591022250861,13.3,-0.008823985122797584,-0.007612430927550706,0.005852746823478583,1.3499999999999999,-0.2321099402207363,3,recovery
2015-04-21,-0.0011912559554634328,0.10564584627769791,13.25,-0.004528731448876444,0.005753103157661199,0.0011635061364523303,1.3699999999999999,-0.21649298171230374,3,recovery
2015-04-22,0.004913790079958291,0.10685167769571816,12.71,-0.015266417888186501,-0.013433827702387657,0.0,1.42,-0.22541525344407012,3,recovery
2015-04-23,0.0025166039390576156,0.10500436538561361,12.48,0.004306300624910442,0.007291592597881147,-0.007361436978470248,1.41,-0.22238520543517917,3,recovery
2015-04-24,0.0023203814129828526,0.08932600321667007,12.29,0.006237091511460013,-0.014041522273102292,-0.00390319807136974,1.39,-0.17598018216479497,3,recovery
2015-04-27,-0.004158028412849624,0.09046833253232094,13.12,0.0,0.020168057846048804,-0.0031346065573447657,1.4,-0.16710172329499812,3,recovery
2015-04-28,0.003179065147553395,0.09064627672278672,12.41,-0.013790999647113389,0.008670770681162399,-0.006289444008576006,1.44,-0.11897426196520366,3,recovery
2015-04-29,-0.004114529983408,0.0832868417847324,13.39,-0.012255681932711093,-0.007048912455103307,-0.008702525464480249,1.5,-0.09891201780872842,3,recovery
2015-04-30,-0.010020827805056864,0.08518248541189773,14.55,0.0017504172319480205,-0.017660816939471635,-0.005985582421974778,1.4699999999999998,-0.038712846233740404,3,recovery
2015-05-01,0.010841710632617962,0.0910032810778105,12.7,-0.01346159097822519,-0.0034370229713843736,0.004817338728860143,1.52,-0.06729399520287008,3,recovery
2015-05-04,0.00284736553023901,0.09078732819954774,12.85,-0.00943530602510545,0.009020127183938298,0.0027965940633984943,1.56,-0.04907456471939817,3,recovery
2015-05-05,-0.011451734702310978,0.09819543418324067,14.31,-0.0013841817297557402,0.002804557454944012,-0.002788794936036343,1.5699999999999998,-0.062244396837203335,3,recovery
2015-05-06,-0.004116966531307331,0.09887410591422455,15.15,-0.01712065035605348,-0.0005243576389505344,-0.011186615372740238,1.6,-0.04295143972654119,3,recovery
2015-05-07,0.0039896450327123745,0.09914499828371885,15.13,0.013436632709712404,-0.00821968338387813,0.0052525214419596455,1.5500000000000003,-0.010952809571178246,3,recovery
2015-05-08,0.013165989284836588,0.10803957020204957,12.86,0.002701559357850769,0.004849259475387946,0.0012058350233130621,1.5700000000000003,0.0005529698969531571,3,recovery
2015-05-11,-0.004772496011170468,0.10810228270547662,13.85,-0.024324780067353058,-0.003860682601906751,0.0032114149899349353,1.6599999999999997,0.034471506934606794,3,recovery
2015-05-12,-0.0029914264322735695,0.10739601323249502,13.86,0.0025934714674338277,0.00854400606486383,-0.005602141607045419,1.67,0.04068645242242059,3,recovery
2015-05-13,0.00019052579061051844,0.10722036417982274,13.76,-0.008010702543029158,0.01790395633187769,-0.008853160485662093,1.6800000000000002,0.046177246450995885,3,recovery
2015-05-14,0.010427529833638038,0.11211651937977295,12.74,0.0026920505460965583,0.00540537952624498,-0.0032480206470516526,1.67,0.05446630021929394,3,recovery
